review_date,product_id,product_name,product_category,user_id,price,review_text,discount_rate,rating
2020-09-08,B07HRDCV2W,"Azarxis TPU Soft Flask Running Collapsible Water Bottles BPA-Free Running Flask for Hydration Pack, for Running Hiking Cycling Climbing",Sports & Outdoors | Sports Water Bottles,AGNME7F4IAJUQ7OIEIHDUXS2IFVQ,15.99,"Great case for holding phone, water bottle, and keys for jogging, fair water pouch, poor nozzle. During jogging sessions I always hated lugging my phone and water bottle in my hoodie or sweatpants pockets as they throw off my concentration and just feel uncomfortable for the duration of the run. This handheld case actually makes jogging much more enjoyable although I have to switch between hands every few minutes to make sure my arms aren't getting sore. The case is definitely a useful item to have and has endured a few weeks of tri-weekly jogging sessions. However the water flask they have inside is just not up to snuff and makes it difficult to drink whilst running.<br /><br />The water pouch is so-so but does provide room for your cellphone and a small set of keys in the case due to its collapsible design. The nozzle on the water bottle is poor in my opinion and I haven't yet found a cap that could replace it yet.",0.18,5
2020-09-08,B07KQPZHF8,"KOIZUMI DIGITAL NAIL PRINTER""PriNail"" (PINK) KNP-N800/P + PriNail Ink Cartridge (KNP-A011)【Japan Domestic Genuine Products】 【Ships from Japan】",Health & Personal Care,AHDY5OFNQAVG3TUPTBUTWIR3HIWQ,278.49,fun little machine that is easy to useb. It actually a pretty neat nail printer that can print images and photos on to the nails. Only hard part is to put the nail a way the image will be printed the way you want it. You have to play with finger placement,0.0,7
2020-09-08,B07TN1XNDH,"Healthy Human Water Bottle Take Me with U Sling - Small, Black",Sports & Outdoors | Sports Water Bottle Accessories,AFV7KPMVMSOQE3BMMVXVIW54QGOA,14.95,perfect - well made. exactly what i wanted and loved the flexible sizing on the strap.  will work perfectly for larger water bottle.,0.0,6
2020-09-08,B07VFY6DKV,"Swig Savvy Stainless Steel Water Bottle with Straw, Pouch, Clip, 24oz Flip Top Insulated Water Flask Canteen, Leak-Proof Vacuum Hot Thermos, Keeps Water Cold for 24 Hours, Hot for 12, Orange",Sports & Outdoors | Sports Water Bottles,AFATE6W5RQ72JAHYYE6VUQ46RQ2Q,17.99,"This water bottle is amazing, but they keep sending me the wrong color.. My husband and I love these water bottles. They are absolutely amazing. They are perfect..they keep the water ice cold. As a matter of fact, they keep ice until the next morning!  My issue is I wanted a new one, and I keep ordering the light blue and they keep sending me the dark blue. It's just frustrating because I returned it twice and reordered the light blue and I keep getting dark blue. Other than that, perfect water bottle that will quickly become your favorite.",0.0,6
2020-09-08,B07VGC7JXJ,"Bike Frame Bag - OPAMOO Bike Bag Bicycle Bag with Waterproof Phone Pouch, Waterproof Eva Pressure-Resistant Bike Accessories for Adult Bikes, TPU Touch-Screen, Compatible for Phone Under 7” (Multicolor)",Automotive | Handlebar Bags,AFUFJ272IPZXK3XQOSRQJTMJTWLQ,16.99,"Looks Good, Fullfill my biking needs. Really fits well in bike, Pricing is awesome, just got it, still need to be tested",0.0,9
2020-09-08,B07VGC7JXJ,"Bike Frame Bag - OPAMOO Bike Bag Bicycle Bag with Waterproof Phone Pouch, Waterproof Eva Pressure-Resistant Bike Accessories for Adult Bikes, TPU Touch-Screen, Compatible for Phone Under 7” (Multicolor)",Automotive | Handlebar Bags,AHK7ZYVMRDG3OS46HC6TW4RGSLLQ,16.99,Good Quality. Nice Product to have. Good Quality,0.0,10
2020-09-08,B07W3QF88S,"Scotties 2-Ply Facial Tissues, 148 Sheets Per Box 3-Pack (Box Design May Vary)",Health & Personal Care,AE6PS5JT6A6OBWRNZBK6UC5Y4ZSA,16.35,"Received on box not two, shipped in soft mailer- box squished. Returned at once requested refund, which was promptly offerd.",0.47,1
2020-09-08,B07WMRJD3Z,"MRTLLOA 54/62/68/72 Inch Automatic Open Golf Umbrella, Extra Large Oversize Double Canopy Vented Windproof Waterproof Stick Umbrellas for Rain",AMAZON FASHION | Golf Umbrellas,AF25DJRWGJD72OR5NAUXDBPGLXOQ,20.39,Great umbrella!. Great umbrella and large enough for two.,0.57,6
2020-09-08,B07WMRJD3Z,"MRTLLOA 54/62/68/72 Inch Automatic Open Golf Umbrella, Extra Large Oversize Double Canopy Vented Windproof Waterproof Stick Umbrellas for Rain",AMAZON FASHION | Golf Umbrellas,AF4O4P4R3DZILA67ZULZIN7TIE6A,20.39,Price and quickness in receiving. Very nice product.,0.0,10
2020-09-08,B082G71GQK,EverSport Swim Goggles Pack of 2 Swimming Goggles Anti Fog for Adult Men Women Youth Kids,Sports & Outdoors | Goggles,AFEAYOMGX4LJ2LNDYW2JGYSSOXCQ,14.99,Broke during 2nd use. During 2nd wearing piece that holds the nose clip broke and made small cut on nose can no longer use goggles,0.0,2
2020-09-08,B086RDYQ56,"WYZE Band Fitness Tracker with Alexa Built-in, Activity Tracker Watch with Heart Rate Monitor, Smart Fitness Band with Step Counter, Calorie Counter, Pedometer Water Resistant, Black",All Electronics | Activity & Fitness Trackers,AFIFO6OE363QGN3D7JBOGCU5SNZA,64.99,"Not accurate.. Wore it right next to my old Garmin and it was down over 2,000 steps by end of day. Put in new battery, same thing next day. Exchanged and 2nd one wouldn't even come on, even with another new battery. So, no, did not work for me.",0.15,2
2020-09-08,B0878SRRZS,Giotto Large 1 Gallon/64 oz Motivational Water Bottle with Paracord Handle & Removable Straw - Leakproof Fitness Sports Water Jug with Time Marker,Sports & Outdoors | Sports Water Bottles,AGLRNOJ7HPLDGYG7HWXOKB673OWA,23.99,"Love it!. This thing is HUGE, makes getting that gallon in easy and fun. The straw takes a bit to get used to but all in all works just fine. Doesn't leak and has a strong carrying chord.",0.7,9
2020-09-08,B0895LW9LL,"Jinri Professional Tourmaline Hair Dryer, Negative Ionic Blow Dryer with Concentrator, Lightweight Low Noise 1875W DC Motor Fast Dry Hair Blow Dryer",Health & Personal Care,AEK3IYABOEGTXOTX7P6SBQJUP57A,99.99,"maybe im a hair dryer snob.... ughhhh!!!  hated this!!!!  if I could have given it a zero for ""easy to hold"" I would have.  I struggled to get thru half of my hair b4 I broke out my Dyson to finish my hair.  the 3 things it has going for it is that its lightweight,  its not that noisy, and that it has a GFI in the plug.  that being said its hard to hold when u r using a round brush in 1 hand and this in another.  the hot setting isn't that hot and the cold setting isn't that cold!  its like the opposite of what u would want in a blow dryer.  it doest have a 360 degree cord and the front where the air comes from is to small to dry ur hair fast.  and the attachment makes it even worse.  If I were u, id save my money.  I hope this was helpful.",0.41,1
2020-09-08,B08B82HSPP,Sougayilang Braided Fishing Line 9 Strands Incredible Super Strong 80LB Braided Lines Abrasion Resistant PE Fishing Lines Braid,Sports & Outdoors | Braided Line,AG7FJZE5AX6ESELOMYHZPK5IHZNQ,10.99,"Very strong braided fishing line. This is very good quality fishing line, very strong. It doesn't break off easily at all. So far I haven't had it break once however, I have not been using it that long. At first impressions, this line seems very durable and good quality to last.",0.0,10
2020-09-08,B08BQZHB9D,(5 Pack Pieces per Box) Craft & Soul Mattana Face Mask Cover Reusable Washable Comfortable Fabric Cloth,Health & Personal Care,AGFP7N5HAEKOPXKTTNBJX5U2DYYA,7.9,"Good coverage and very soft. These masks are awesome! Super comfortable to wear for a long time as they are very soft and breathable. I find they fit the shape of my face very well, and it is easy to have a conversation while wearing it without feeling like it is slipping off. I'm planning to buy another pack! Wish they came in more colors than black and white, but I might try dying some.",0.0,8
2020-09-08,B08BZ66BSQ,NOOFORMER 24oz / 32oz / 50oz Motivational Water Bottle with Time Marker & Straw- Water Tracker Bottle Leakproof BPA Free for Fitness Sports Outdoors and Office,Tools & Home Improvement | Sports Water Bottles,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,18.99,"Made in China! Not the USA! Expensive! Straw brush not included!. This is a very tall and slender water bottle. It measures approximately 11 ½ inches tall, and 3 inches wide. Though it is plastic, it still has a bit of a texture to it. There are also indentations on the side to make it easier to hold.<br /><br />This water bottle has a straw, but it does not include a straw brush. You will certainly want to purchase one separately, as straws get very icky very quickly. The only way to clean them is with a straw brush.<br /><br />This water bottle has a pop up lid. Simply press a button and the lid quickly pops open. It snaps closed. You can move the button up word and it will lock.<br /><br />This water bottle offers a nylon strip for carrying. It is made in China. I think it is a little expensive at the current price of 17 bucks.<br /><br />The listing shows ""Made of USA quality food grade eco-friendly reusable co-polyester Tritan plastic"".  But this water bottle is made in China!<br /><br />This water bottle is being sold by one of a zillion Chinese companies which are currently selling on Amazon in the United States.",0.49,5
2020-09-08,B08HH9XG6G,Lejorain 54inch Large Compact Golf Umbrella - Oversized Auto Open Close Folding Golf Umbrella Travel 210T Dupont Teflon Coated Vented Windproof Double Canopy for Women Men,Sports & Outdoors | Umbrellas,AGVLJEBWOL6FWGBMKXTMQR22RKKQ,25.49,"good large umbrella - yellow can be seen while walking.. went with yellow to be seen while walking in light rain.  a big plus is no one will take it by mistake.<br />black ones people think are theirs and don't figure that out until they are far enough away to not bother switching back.  I've lost a lot of umbrellas at work this way.  oddly, my ""new"" umbrella they leave is typically not so good.<br />also, I don't think someone would take a yellow umbrella - it stands out.<br />yes, I would buy another one... some other color someone won't want.  Good luck!",0.0,7
2020-09-08,B09FC54G1Y,PENN Wrath Spinning Fishing Reel,Sports & Outdoors | Reels,AHDBUL63YUNCN3KW7GFWL3EDR4EA,41.62,Nice but heavy. I like the reel great buy for the money but it is too heavy and the bell is to close to the pole.,0.4,7
2020-09-08,B09VMQVH7P,G-Form Pro-X2 Mountain Bike Elbow Pads - Elbow Compression Sleeve for Elbow Support,Sports & Outdoors | Elbow Pads,AHUB6G5LRULYSHOEBJ7N45NMXYGQ,29.99,"Good for light crashes. I was looking for a set of pads for trails that aren’t too crazy. Overall the elbow and knee pads are pretty good for shorter rides. Still haven’t crashed on them yet (knock on wood). I feel the small are a little too tight. I’m 5’5” and 144 lbs with a typical cyclist frame, smaller arms bigger legs, but the small just seems a hair too tight, but I feared the medium would be too loose and that would be dangerous. Hopefully the elastic gives a little and they fit better with more use.",0.0,6
2020-09-08,B0B25DC3VD,"Tervis Lid Insulated Tumbler, Fits 24oz Water Bottles, Hunter Green",Amazon Home | Sports Water Bottles,AG2CNH2C5UX6FVVWZVDVYKRHKC6A,5.99,"A much needed purchase. Comfort warmth or thickness are not relevant to this item. It fits my bottle. That is relevant. My only reason for purchasing it is, if dropped the tab that locks it easily breaks or snaps off rendering it useless hence the purchase because I love the bottle itself.",0.7,8
2020-09-08,B0BHD3TNCN,Hydro Flask Wide Mouth Straw Lid,Sports & Outdoors | Sports Water Bottles,AF3GYILZ2NJUHWZ3GREQ25M2TZWA,37.46,"Love this product!. I love my Hydroflask - I've had mine for 5 years? and just bought another one.  My only complaint is that it doesn't keep coffee hot for very  long, but I mainly use it for cold drinks anyway.",0.0,8
2020-09-08,B0BMTBWZV2,"Tommy Bahama 5-Position Classic Lay Flat Folding Backpack Beach Chair, Polyester, Navy",Sports & Outdoors | Chairs,AFVWYTPYLXKYDSS3L55HVS7TQ27A,66.27,"Not sustainable. I loved this chair. But I’ve had it for two months, minimal use and it breaks tragically like this.",0.0,2
2020-09-08,B0C6FZRPXY,"Sunlite Sports Swimming Kickboard, Training Aid Float for Swimming and Pool Exercise, Boogie Board Workout Equipment, EVA Material Swim Buoy, Multiple Sizes for Adults and Children",Sports & Outdoors | Kickboards,AFW5EDJWRF52ESRPB5B77CBZ5B7Q,13.99,Perfect for a child. Does what is meant to do!,0.3299999999999999,10
2020-09-09,B0015UOUJQ,"Schwalbe - Marathon Plus HS440 Bike Tire | 5mm Puncture Protection and Reflective Side Wall | Multiple Sizes | for City, Touring, Urban, Hybrid Bicycles",Sports & Outdoors | Tires,AEO6XT34UFDOM6ZXU2GAFWJTH67Q,52.99,"My new favorite tires. I used to ride Gatorskins on my commuter bike, but I'd regularly get pinch flats and got sick of patching tires all the time.  Someone on reddit recommended Schwalbe Marathons as a solution to that problem, an boy were they right.  These tires are awesome - super thick, super stiff, great tread.  I've got a lot more cornering confidence with these tires than I did with Gatorskins and never worry about gravel/dirt roads.<br /><br />Cons: Noticeably more rolling resistance than a slick tire, but hey, these aren't for racing.  Second - they're sooooo hard to seat on the rim - it took me like 30 mins to get these on my bike.",0.7,10
2020-09-09,B00363PRK6,"Coleman Biscayne Big & Tall Warm-Weather Sleeping Bag, 40°F Camping Sleeping Bag for Adults, No-Snag 2-Way Zipper for Ventilation with Stuff Sack Included, Fits Adults up to 6ft 4in Tall",Sports & Outdoors | Sleeping Bags,AH33BWSMMLBTCHJRXLETVANQFEMQ,36.84,"A Bag That Fits. I was happy to come across this bag.  My husband is 6'2 and not that big, but not that small.  He finds regular size sleeping bags restrictive and uncomfortable.  We like to go camping a few times a year and have tried many bags.  This one was all around the best one we've had so far.  Not buying very expensive bags, even if the fit is good, they either are too thin or wear faster.  This one has a nice thickness, is soft, comfy, and best of all fits just right for the big and tall.  I know because I stole it from hubby the second night ;)",0.0,9
2020-09-09,B00JULWJNQ,Hanes Men’s Ultimate Cotton Heavyweight Pullover Hoodie Sweatshirt,AMAZON FASHION | Sweatshirts & Hoodies,AFZXM5X6UVKAKL3KPDN24OMTVZ4A,12.33,Great for the price. Really great for the price. I bought 2 colors already!,0.6499999999999999,8
2020-09-09,B00ZK43R9C,"ZIONOR Swim Goggles, G1 Polarized Swimming Goggles Anti-fog for Adult Men Women",Sports & Outdoors | Goggles,AFZKCQ7J575LXB5I332YJVMWONGA,27.99,"Won’t stay secure. Comfortable goggles and clear vision, but don’t try and dive with them on. They come off literally every time you dive no matter how tight you put them on",0.0,2
2020-09-09,B0143RD3OK,"Anti Fog Spray Eyeglass Lens Cleaner, Long Lasting Defogger for Glasses, Goggles, Ski Masks Mirrors and Windows",Sports & Outdoors | Mask Defoggers,AE4BXXLFE6LQZVIV4EF3ZPVU62RA,5.99,"It's okay. I wear goggles all day since I'm in healthcare. The spray helps but they still fog up after a few hours. You have to keep spraying to make it work.  Its an improvement but not as much as I would have hoped for. Like other reviews, I would spray the goggles coating front and back, then let it sit and dry on a paper towel overnight. Always dried clear without streaks.",0.0,6
2020-09-09,B01IAIRYFC,"Swan Isoprophyl Alcohol, 70% 16 Fl Oz (Pack of 6)",Health & Personal Care,AGE25SCTLMKGNI6XZAAOS4Q6NPGA,22.4,Best deal I could find. I use for Covid prevention.,0.0,8
2020-09-09,B0787HB1R5,Squid Jig Shrimp Prawn Lures Luminous for Cuttlefish Octopus Fishing 10PCS,Sports & Outdoors | Jigs,AHFUQ2C2YJ36LUVLLGT6DDTMJ5EA,15.99,"Nice, would buy again. Very nice, love the various sizes, look great but haven’t used yet. Great price",0.0,9
2020-09-09,B07DS9RKP5,"Gold Armour Camping Hammock - XL Double Hammock Portable Hammock Camping Accessories Gear for Outdoor Indoor with Tree Straps, USA Based Brand (Black and Gray)",Amazon Home | Hammocks,AEFBQZQ4FKEWVQJ5NOJLOMXMIYRQ,28.99,"Works great. Works great, easy to use & sturdy",0.0,10
2020-09-09,B07F3KKHWZ,Cotton Bucket Hats for Women Sun Beach Hat Teens Girls Wide Brim Summer Fisherman's Caps UPF 50+,AMAZON FASHION | Fishing Hats,AEQ5HL5PML6ZDYYVGNTWTYIAZPSA,14.43,Cute hat. I love mine.  I added a patch to it for a little flair.  May get a few more to decorate and give to friends.,0.6,8
2020-09-09,B07F3KKHWZ,Cotton Bucket Hats for Women Sun Beach Hat Teens Girls Wide Brim Summer Fisherman's Caps UPF 50+,AMAZON FASHION | Fishing Hats,AEH7VBV4RTUX4P2HJJHUVQVN5I4Q,14.43,Great. Used this for outdoor water activities and my face did not get sunburnt. Stylish as well and fits snug on the head.,0.0,10
2020-09-09,B07VGC7JXJ,"Bike Frame Bag - OPAMOO Bike Bag Bicycle Bag with Waterproof Phone Pouch, Waterproof Eva Pressure-Resistant Bike Accessories for Adult Bikes, TPU Touch-Screen, Compatible for Phone Under 7” (Multicolor)",Automotive | Handlebar Bags,AHWYE6PXQW3JMFLHAZSKNNCPKNPA,16.99,"Clear view of phone and touch screen works well.. I’ve used this bike bag twice, and it was very useful to have my phone accessible during the trips. Touch screen worked well. I was able to see the screen clearly, and it held up in the rain. Inside pocket can hold a few small items, like a wallet and keys. I’d recommend this product.",0.0,8
2020-09-09,B07VGC7JXJ,"Bike Frame Bag - OPAMOO Bike Bag Bicycle Bag with Waterproof Phone Pouch, Waterproof Eva Pressure-Resistant Bike Accessories for Adult Bikes, TPU Touch-Screen, Compatible for Phone Under 7” (Multicolor)",Automotive | Handlebar Bags,AFGLRVR5CZTRNT4XKLSRVBWJOJBA,16.99,"Good mount. I bought a new bike so I needed this. Great for the price, touch screen works fine it’s my iPhone. It even fits with the Apple battery case my phone is in. I can carry my keys, cash, and small tools in the pouch, all things I don’t want in my pocket. Good all around phone mount.",0.7,9
2020-09-09,B07VGC7JXJ,"Bike Frame Bag - OPAMOO Bike Bag Bicycle Bag with Waterproof Phone Pouch, Waterproof Eva Pressure-Resistant Bike Accessories for Adult Bikes, TPU Touch-Screen, Compatible for Phone Under 7” (Multicolor)",Automotive | Handlebar Bags,AHYB53VGIPYO2W2PPS2JCUWVJ54A,16.99,Great product. Really happy with this product! Works well and easy to use while biking,0.5700000000000001,10
2020-09-09,B07VXV6CDH,"Vmini Half Gallon Water Bottle, 64 oz Water Bottle with Straw, Wide Mouth Vacuum Insulated Stainless Steel Water Bottle, Wide Rotating Handle Straw Lid, Gradient Yellow+Pink",Amazon Home | Sports Water Bottles,AGEBENQMPCZNJYJOFUYIQX5CA2HQ,34.99,"Love this cute little bottle. So my water bottle does tend to leak a lot but that’s only if I really have it completely upside down or on it’s side, not so much just leaning or if it’s knocked over for a few seconds. But I only keep water in it so it’s not that big of a deal to me if it leaks a bit. Otherwise it’s great! It’s good for getting your water drinking goals done faster since it’s such a big bottle. The paint job or wrap or whatever it may be isn’t the best but oh well it’s still cute",0.44,8
2020-09-09,B0878SRRZS,Giotto Large 1 Gallon/64 oz Motivational Water Bottle with Paracord Handle & Removable Straw - Leakproof Fitness Sports Water Jug with Time Marker,Sports & Outdoors | Sports Water Bottles,AGY257VUP5BXBLWIXV25EMNWZ6ZQ,23.99,"Love it!. Love my jug!! Such a cute color, all my coworkers want one.  The cord handle is the best, makes it easy to carry wether it’s empty or full.  Drawbacks, careful with ice cause it sweats hard, and when it’s full you need both hands for this mamajama!",0.6,9
2020-09-09,B088T9J418,New Bounce Kick Scooter - Big Wheel Scooters for Ages 8 and Up with Adjustable Handlebar - The Ultimate Sport Scooter is Perfect for Bigger Children and Adults Weight Limit 200Lbs,Sports & Outdoors | Kick Scooters,AFY5M4MCC7M5NW5P3SHHLSK2EYOQ,79.99,Stop using your kids scooters. So I used to use my kid's scooters because they are fun.  This is for my now larger kids and for me to share.  I'm over 6' 200lbs and this is great.  Really solid build quality.  Has shock absorption.  Super smooth ride.  Great fun.,0.0,10
2020-09-09,B088T9J418,New Bounce Kick Scooter - Big Wheel Scooters for Ages 8 and Up with Adjustable Handlebar - The Ultimate Sport Scooter is Perfect for Bigger Children and Adults Weight Limit 200Lbs,Sports & Outdoors | Kick Scooters,AEQ6P4YGW6NO3JICID7U73FG6HLQ,79.99,"Great For Adults And Kids; Sturdy; Smooth Ride. This is a great scooter for adults and kids.  If you find yourself wanting to relive a childhood where you were able to zip around on a scooter, or have kids that ride scooters around and you want to be able to ride with them without fear of breaking a child-sized scooter, this is the scooter for you.  The wheels are pretty big (about 8 inches), the place where you put your foot is wide and long enough for an adult shoe, the brake is good enough to stop the scooter with the weight of an adult on it, the handles are big and sturdy - overall a good scooter.  It is nice that it has a kick stand, but to be honest the kick stand doesn't really get used - it's more convenient/easier to just lay the scooter down.",0.0,10
2020-09-09,B08D6QFNX1,"GoldFin Women Neoprene Shorts, 2mm Wetsuit Pants Keep Warm for Water Aerobics Surfing Diving Swimming Boating",Sports & Outdoors | Pants,AGF6VU2SDQHHQ6KDHS7WBBBKKE6Q,27.99,snug fit. Shorts are snug when dry but that's how they should be.  I have not worn them yet as I had to return the matching top that left no underarm space to make swimming comfortable or even possible.,0.0,6
2020-09-09,B08SWP31TP,"RESTCLOUD Fishing Landing Net with Telescoping Pole Handle, Fishing net Freshwater for Kids Men Women, Extend to 40-63 Inches",Sports & Outdoors | Nets,AFSBPLBGT3GKY6J5YEON2PPA7PHQ,29.99,Bent the first time I used it; broke the 2nd time.. The pole bent the first time I picked up a small adolescent chicken and broke the second time. These chickens weigh less than a large fish so I wouldn't use this for fishing either. Stay Away.,0.0,2
2020-09-09,B097MD8JL8,AiRunTech Waterproof Pouch with Waist Strap (2 Pack) | Beach Accessories Best Way to Keep Your Phone and Valuables Safe and Dry | Perfect for Boating Swimming Snorkeling Kayaking Beach Pool Water Park,Cell Phones & Accessories | Dry Bags,AFBFKYIR4RDFPOPXQNESCEQRA6HA,15.99,"So far so good. Just opened. Seems fine and sturdy enough. Seems thick enough. I like the zipper bag feature, sort of like a Ziploc bag after Undoing the Velcro makes for added security. Believe I’ll be happy with this",0.44,7
2020-09-09,B09LQQ3981,"DON PEREGRINO B2 Bike Tail Light 110 Lumens High Brightness Red/Blue, Rear Bike Light USB-C Rechargeable with 5 Modes Bicycle Rear Light for Night Riding",Sports & Outdoors | Taillights,AEWYYGLGUGI6DE4I5Z6VD36ECMJQ,19.99,Illegal lights. The light is bright and looks great.  What I do not understand is why is not mentioned anywhere that flashing blue and red lights are illegal! Would be very helpful if the company mentioned that somewhere.,0.26,6
2020-09-09,B09PGRZ6NH,"IRON °FLASK Sports Water Bottle - 40 Oz, 3 Lids (Spout Lid), Leak Proof, Vacuum Insulated Stainless Steel, Double Walled, Thermo Mug, Metal Canteen",Tools & Home Improvement | Sports Water Bottles,AEYU4HWORFTSHCJR56NO4G4EU2MQ,25.55,"Love this flask!. I refused to spend the money on a hydroflask but I wanted something with the same features. This one is a winner. I bought the teal ombre colored 40 oz flask and the color is beautiful (the kids have been trying to steal mine since day 1) and I like that I know I have to drink 2 in a day to be up to speed on water consumption. Has to be hand washed but that doesn't bother me. It's also nice that it has three lids. I ordered the black/white color with a straw lid option for my son. I also like that there are accessories you can buy with these like silicone bottoms, etc. Super cool looking flask!",0.0,10
2020-09-09,B0BK92SMQG,"niupipo Pickleball Paddles, USA Pickleball Approved Pickleball Paddles Set of 2, Carbon Fiber Face, Polypropylene Honeycomb Core, Pickleball Rackets with 1 Pickleball Bag/2 Covers",Sports & Outdoors | Pickleball,AE6F3FROXGZAMS7XGW674LOO3DHA,49.99,"Good starter set. Only used for a little over a month. they were fine for starting out, really generally solid all around, but moved on to a more serious racket once I knew i enjoyed playing.  I still carry them in my pickleball bag and they make good loaners. No opinion on long term durability.  Would recommend for families, not serious players.",0.0,7
2020-09-09,B0C5K4PQZ3,"Pogo BPA-Free Tritan Plastic Water Bottle with Chug Lid, 18 Oz, Blue",Sports & Outdoors | Sports Water Bottles,AFZJAMHJK22GWKVMOYWR4XGTPJZA,11.99,"Hit or miss. Everyone of these bottles i buy for myself are fine, but if I get one for my husband the cap always breaks, I don't know what we do different.",0.0,6
2020-09-10,B001ECVFX4,"Metagenics Trancor, Glutamate & GABA Balance Supplement with NAC and Taurine to Help Promote Calmness - 120 Capsules, 60 Servings",Health & Personal Care,AHTNIVFLEBA7QVJJ7G3LUIGJZIUQ,58.3,"Made me dizzy. I took this with great hopes of calming my nerves. Started yesterday and  my head is loopy, and I have trouble walking straight. I feel off balance. Not a good match for me.",0.0,1
2020-09-10,B004XAD1QI,SeaSense Hollow Braid Anchor Line Polypropylene,Sports & Outdoors | Anchors,AGOZVWFFTJLY2EU6E7FDZJXTCPRA,8.69,"Very cheap. It's a rope...not a good one.  Very cheap.  I suppose it would do the job, just not on my boat.  If cheap is imporntant to you and quality is not, this is the product for you.  I purchased a different anchor line and this has been religated to the scrap line box",0.0,5
2020-09-10,B0170SJM26,LoftZone Attic Storage Kit Above Insulation (12ft X 12ft Kit) (Without Boards),Health & Personal Care,AHFV2Q3TE3MMQQAHYNW7OO3G2IZQ,369.0,"Great product!!!!*****. This is an amazing product. I purchased this 4 yrs ago and now writing a review. This product worked perfectly for my attic. Installed easily and as quickly as you can doing an install like this alone and in attic joists. It went smoothly and it has been used in the attic for the past 4 yrs, sturdy and no issues. Looking to buy some more in the future.",0.7,10
2020-09-10,B01MRL7Y3V,TaylorMade Golf 2017 Tour Performance Cage Hat,AMAZON FASHION | Baseball Caps,AFSV5RADLXNJD36MTVPCSODHKAMA,13.75,Get what you like. It is just fine,0.7,10
2020-09-10,B01N6WVUMU,Outside the Box Papers Clear Plastic Banana Split Boats 12 oz.Disposable Dish - Paper Umbrellas - Eco Friendly Plastic Spoons- 16 Each,Health & Personal Care,AENYZ2VQZ7R5POUOD4SQTAUF77YQ,13.5,Very fun. Made for such a fun night! The kids were so excited!,0.0,9
2020-09-10,B074MYFK42,NHL Pet Jersey,Sports & Outdoors | Pet Jerseys,AEYY2U5EBH2NZR3JIZAAI34N6ZZA,24.99,Adorable. Love this jersey!!! My puppy looks so cute!,0.68,10
2020-09-10,B0787JNNZB,O'Neill Women's Basic Skins Upf 50+ Long Sleeve Sun Shirt,AMAZON FASHION | Women,AEUEMJDOI3T2IXKRRPRMWJX7ZFOQ,48.32,"Lasts what seems like forever!. I think this is my third one of this brand.  I swim several days a week in a chlorinated pool.  Lasts a couple of years despite this torture.  Size medium is perfect fit, my usual top size.",0.0,10
2020-09-10,B07DS9RKP5,"Gold Armour Camping Hammock - XL Double Hammock Portable Hammock Camping Accessories Gear for Outdoor Indoor with Tree Straps, USA Based Brand (Black and Gray)",Amazon Home | Hammocks,AFTMY7JVUJHGKTHKC7EPQ6FAWHWA,28.99,Liked it so much we bought another!. I bought this for my husband to take with him on a trip. He loved it. We liked it so much we bought another for a hammock stand we had. It was a little long but worked great with a little help. We love it!,0.0,10
2020-09-10,B07FZDNJQ9,Elite Fan Shop Fan Favorite Dark Heather Long Sleeve Arch Tee Shirt,AMAZON FASHION | T-Shirts,AFX6QCNWILG6RW4RAW6JQORQGSIQ,32.99,"Hubby loves it!. I bought as a sleep shirt to match the bottoms I got him. What does he do? He where's it everywhere. Told me when it gets faded, then he's use it as a PJ shirt! LOL Men & their sports teams!",0.0,10
2020-09-10,B07GQ38JY1,"Ziploc Slider Storage Gallon Bag, Great for Grab-and-go Snacking, Tailgating or homegating, 20 Count- NFL Arizona Cardinals",Health & Personal Care,AGAB3XWY35B6C7ETM7VHHZ5L364A,9.99,Cool 🤩. Nice for my dads collection,0.0,10
2020-09-10,B07KFPRDZ3,Liberty Imports Pack of 5 Men's Athletic Basketball Shorts Mesh Quick Dry Activewear with Pockets,AMAZON FASHION | Shorts,AEEFOUM3XDMAO3N5KXHHT5M6Y7XQ,34.95,Great buy. These fit my Son just right and you have a variety of colors  !  I’m ready to buy my other Son a pack of them now ! It’s well worth the money and the drawstring gives you the fit you need you want !  He put them on as soon as they were delivered ! I’m very pleased !,0.0,8
2020-09-10,B07Q65RC95,"REDCAMP Nylon Compression Stuff Sack, 10L/17L/27L/40L Lightweight Sleeping Bag Compression Sack Great for Backpacking, Hiking and Camping,Blue/Yellow/Army Green/Black",Sports & Outdoors | Stuff Sacks,AFGNYG672KXSN74ZWBQPRQTBEJBA,12.98,"Good stuff sack. Works well for my 10°F sleeping bag. Didn’t realize how big they actually are until I had it in person. I got a large, a medium would probably be good for a 50°F sleeping bag.",0.0,10
